VendorID,trip_distance,fare_amount,total_amount
1,26.5,97.5,101.75
2,26.49,100.3,133.79
2,26.49,98.9,125.58
2,26.49,70.0,103.36
2,26.49,102.4,126.43
2,26.49,96.1,106.29
2,26.49,121.3,163.43
2,26.49,96.1,110.35
2,26.49,105.9,132.18
2,26.49,96.8,122.71
2,26.49,101.7,107.5
2,26.49,96.8,121.26
2,26.49,96.1,123.25
2,26.48,96.8,101.05
2,26.48,98.2,134.27
2,26.48,70.0,73.25
2,26.48,98.9,130.69
2,26.48,97.5,118.25
2,26.48,97.5,107.69
2,26.48,70.0,109.17
2,26.48,117.1,161.93
2,26.48,95.4,119.23
2,26.48,97.5,110.19
2,26.48,70.0,99.23
2,26.48,183.6,189.35
2,26.48,96.8,129.01
2,26.47,96.8,120.91
2,26.47,101.7,125.59
2,26.47,96.1,121.87
2,26.47,70.0,103.36
2,26.47,70.0,97.13
2,26.47,96.1,130.2
2,26.47,175.9,190.28
2,26.47,70.0,98.88
2,26.47,97.5,107.69
2,26.46,96.8,120.91
2,26.46,98.2,130.92
2,26.46,150.0,197.37
2,26.46,96.8,121.49
2,26.46,99.6,124.27
2,26.46,96.8,121.26
2,26.46,96.1,120.35
2,26.46,96.8,114.93
2,26.46,97.5,123.55
2,26.45,98.2,121.39
2,26.45,96.1,100.35
2,26.45,97.5,108.69
2,26.45,98.9,122.23
2,26.45,96.8,147.09
2,26.45,70.0,80.19
2,26.45,110.8,133.87
2,26.45,96.8,133.3
2,26.44,96.8,112.67
2,26.44,96.8,98.3
2,26.44,98.2,111.45
2,26.44,150.0,159.25
2,26.44,96.8,123.06
2,26.44,98.2,122.59
2,26.44,70.0,98.88
2,26.44,96.8,117.96
2,26.44,154.9,190.65
2,26.44,102.4,123.3
2,26.44,171.0,195.25
2,26.43,119.6,183.43
2,26.43,70.0,82.69
2,26.43,98.2,124.39
2,26.43,96.8,116.05
2,26.43,96.1,126.87
2,26.43,70.0,82.69
2,26.43,122.0,159.53
2,26.43,96.8,111.15
2,26.43,96.1,107.29
2,26.43,136.7,174.83
2,26.43,70.0,90.69
2,26.43,98.2,103.95
2,26.43,98.0,99.0
2,26.43,106.6,131.47
2,26.42,98.9,122.23
2,26.42,98.9,123.43
2,26.42,70.0,97.69
2,26.42,70.0,97.69
2,26.42,96.8,115.05
2,26.42,101.0,111.19
2,26.42,98.9,112.15
2,26.42,165.4,178.09
2,26.42,97.5,120.9
2,26.42,95.4,101.15
2,26.41,116.1,175.7
2,26.41,96.8,120.91
2,26.41,95.4,124.61
2,26.41,96.8,123.06
2,26.41,96.1,100.35
2,26.41,70.0,87.69
2,26.41,97.5,107.69
2,26.41,96.1,120.07
2,26.41,70.0,80.94
2,26.41,159.8,199.51
2,26.41,150.0,181.68
2,26.41,96.1,116.85
2,26.41,70.0,98.88
2,26.41,96.8,120.91
2,26.41,96.8,113.05
2,26.41,99.6,142.18
2,26.41,70.0,98.88
2,26.41,143.0,190.68
1,26.4,101.0,124.2
1,26.4,98.9,141.03
1,26.4,70.0,100.84
2,26.4,95.4,119.58
1,26.4,96.8,123.05
1,26.4,96.1,107.29
1,26.4,98.9,122.55
1,26.4,98.9,102.15
1,26.4,157.7,202.1
1,26.4,96.1,100.35
1,26.4,96.1,119.2
1,26.4,101.0,106.75
1,26.4,99.6,123.17
1,26.4,98.9,125.6
1,26.4,98.9,102.15
1,26.4,70.0,82.71
1,26.4,96.1,104.6
1,26.4,50.5,52.0
2,26.4,96.8,123.06
1,26.4,75.5,83.94
2,26.4,99.6,124.62
1,26.4,58.5,60.0
1,26.4,163.0,172.69
2,26.4,70.0,100.13
1,26.4,96.8,107.99
1,26.4,70.0,83.94
1,26.4,96.8,119.05
1,26.4,56.5,64.94
1,26.4,145.8,180.95
2,26.4,96.8,116.05
1,26.4,145.1,200.34
1,26.4,70.0,99.24
2,26.4,117.1,154.5
1,26.4,96.8,121.25
2,26.39,97.5,120.55
2,26.39,98.2,121.39
2,26.39,98.2,119.95
2,26.39,96.1,110.29
2,26.39,97.5,123.55
2,26.39,70.0,98.88
2,26.39,102.4,113.34
2,26.39,110.1,122.79
2,26.39,80.0,102.19
2,26.39,100.3,108.55
2,26.39,98.2,121.39
2,26.38,104.5,110.25
2,26.38,70.0,98.88
2,26.38,123.4,177.81
2,26.38,96.1,121.87
2,26.38,98.9,128.23
2,26.38,70.0,98.88
2,26.38,110.0,114.64
2,26.38,70.0,83.25
2,26.38,96.8,122.71
2,26.38,96.1,123.75
2,26.38,130.0,183.68
2,26.37,104.5,115.25
2,26.37,96.1,123.07
2,26.37,98.2,99.7
2,26.37,70.0,86.94
2,26.37,70.0,98.88
2,26.37,96.1,120.07
2,26.37,70.0,89.94
2,26.37,70.0,102.92
2,26.37,189.0,256.53
2,26.37,98.9,122.23
2,26.37,112.9,139.09
2,26.37,70.0,90.05
2,26.37,95.4,111.15
2,26.36,96.1,110.35
2,26.36,98.2,100.7
2,26.36,70.0,102.92
2,26.36,96.8,120.91
2,26.36,96.1,100.35
2,26.36,122.0,140.94
2,26.36,98.9,100.4
2,26.36,70.0,98.88
2,26.36,98.2,101.45
2,26.36,96.1,120.07
2,26.36,135.0,191.73
2,26.35,95.4,119.23
2,26.35,145.8,154.24
2,26.35,99.6,102.85
2,26.35,96.1,100.35
2,26.35,97.5,101.5
2,26.35,100.3,126.91
2,26.35,110.1,147.0
2,26.35,96.8,111.05
2,26.35,96.8,111.05
2,26.35,70.0,98.88
2,26.35,170.0,197.94
2,26.35,70.0,97.13
2,26.35,95.4,122.38
2,26.35,134.6,167.52
2,26.35,97.5,121.75
2,26.35,70.0,95.09
2,26.35,105.9,126.65
2,26.35,96.8,120.91
2,26.35,70.0,95.88
2,26.35,82.0,112.68
2,26.34,124.8,147.24
2,26.34,70.0,90.19
2,26.34,99.6,122.68
2,26.34,98.9,120.35
2,26.34,70.0,98.88
2,26.34,98.9,122.59
2,26.34,95.4,119.23
2,26.34,99.6,105.35
2,26.34,96.1,118.35
2,26.33,96.1,122.22
2,26.33,102.4,126.78
2,26.33,93.0,114.9
2,26.33,105.2,132.79
2,26.33,96.1,121.87
2,26.33,95.4,118.03
2,26.33,107.3,156.76
2,26.33,100.3,132.24
2,26.33,97.5,101.75
2,26.33,96.8,173.05
2,26.33,96.1,119.22
2,26.32,96.1,125.0
2,26.32,115.7,180.36
2,26.32,164.0,178.25
2,26.32,98.2,102.45
2,26.32,96.1,121.87
2,26.32,97.5,120.55
2,26.32,96.1,120.07
2,26.32,97.5,120.9
2,26.32,96.8,119.71
2,26.32,97.5,101.5
2,26.32,96.1,118.87
2,26.32,150.0,186.63
2,26.31,98.2,108.39
2,26.31,110.0,141.88
2,26.31,95.4,118.03
2,26.31,99.6,123.07
2,26.31,96.1,120.07
2,26.31,96.8,106.05
2,26.31,70.0,97.13
2,26.31,70.0,82.69
2,26.31,96.1,113.13
2,26.31,95.4,135.89
2,26.31,97.5,123.9
1,26.3,125.2,189.8
2,26.3,108.7,135.24
1,26.3,60.5,62.0
1,26.3,98.2,121.75
1,26.3,97.5,122.1
2,26.3,96.8,105.05
1,26.3,96.1,100.35
1,26.3,96.1,122.2
1,26.3,140.9,157.09
1,26.3,70.0,99.24
1,26.3,96.1,120.4
1,26.3,70.5,72.0
1,26.3,96.1,115.35
1,26.3,95.4,119.55
1,26.3,98.9,122.55
2,26.3,96.1,118.32
1,26.3,107.3,118.24
2,26.3,70.0,90.96
1,26.3,70.0,107.49
2,26.3,97.5,125.5
2,26.3,96.1,118.87
2,26.3,96.1,125.0
2,26.3,94.7,98.95
2,26.3,99.6,102.85
2,26.3,165.4,201.78
1,26.3,200.0,202.75
2,26.3,96.1,101.85
1,26.3,78.5,92.14
1,26.3,70.0,99.19
1,26.3,95.4,118.38
2,26.3,96.8,119.93
2,26.3,98.2,124.83
2,26.3,103.8,136.44
2,26.29,99.6,112.85
2,26.29,101.0,146.82
2,26.29,99.6,105.35
2,26.29,96.1,126.87
2,26.29,95.4,101.15
2,26.29,96.8,102.55
2,26.29,95.4,119.23
2,26.29,96.8,120.91
2,26.29,131.8,135.8
2,26.29,96.8,113.91
2,26.29,174.5,200.25
2,26.29,98.9,116.03
2,26.29,70.0,82.69
2,26.29,120.6,156.6
2,26.29,82.0,94.19
2,26.29,140.0,147.94
2,26.28,131.8,170.99
2,26.28,140.9,149.15
2,26.28,97.5,122.1
2,26.28,124.8,141.74
2,26.28,70.0,83.44
2,26.28,141.6,167.54
2,26.28,95.4,119.23
2,26.28,161.9,167.65
2,26.28,95.4,129.02
2,26.28,106.6,131.47
2,26.28,115.0,140.19
2,26.28,96.8,109.21
2,26.28,95.4,129.02
2,26.27,118.5,133.19
2,26.27,101.7,106.05
2,26.27,95.4,119.23
2,26.27,101.0,135.53
2,26.27,97.5,122.1
2,26.27,97.5,117.13
2,26.27,70.0,87.69
2,26.27,94.7,123.25
2,26.27,100.3,105.3
2,26.27,95.4,129.36
2,26.26,104.5,134.64
2,26.26,99.6,111.1
2,26.26,95.4,126.36
2,26.26,96.1,99.35
2,26.26,96.1,118.87
2,26.26,95.4,122.88
2,26.26,96.1,117.85
2,26.26,94.7,98.95
2,26.26,95.4,119.58
2,26.26,96.1,130.2
2,26.26,103.1,127.27
2,26.26,103.8,133.37
2,26.26,96.8,105.05
2,26.26,97.5,118.8
2,26.26,166.1,171.85
2,26.25,96.1,120.07
2,26.25,96.1,120.07
2,26.25,100.3,108.74
2,26.25,110.8,121.74
2,26.25,180.0,213.32
2,26.25,97.5,104.25
2,26.25,70.0,98.88
2,26.25,108.7,134.71
2,26.25,139.5,167.07
2,26.24,95.4,119.23
2,26.24,99.6,129.81
2,26.24,70.0,98.88
2,26.24,95.4,109.15
2,26.24,95.4,114.65
2,26.24,96.8,100.05
2,26.24,94.7,118.74
2,26.24,98.2,101.45
2,26.24,104.5,112.75
2,26.24,96.1,118.87
2,26.24,97.5,131.33
2,26.24,96.1,110.35
2,26.24,96.8,106.99
2,26.24,96.1,121.87
2,26.24,108.0,154.62
2,26.23,96.8,120.91
2,26.23,97.5,120.55
2,26.23,96.1,107.29
2,26.23,98.9,116.65
2,26.23,94.7,112.2
2,26.23,104.5,128.95
2,26.23,103.1,122.73
2,26.23,95.4,119.23
2,26.23,95.4,113.65
2,26.23,114.3,151.49
2,26.23,98.2,121.39
2,26.23,96.8,100.05
2,26.23,100.3,141.77
2,26.23,103.1,127.92
2,26.23,96.1,118.87
2,26.22,70.0,98.88
2,26.22,96.8,116.05
2,26.22,70.0,97.13
2,26.22,99.6,123.07
2,26.22,96.8,115.05
2,26.22,98.2,124.74
2,26.22,96.1,118.32
2,26.22,70.0,95.09
2,26.22,96.1,110.35
2,26.22,95.4,107.15
2,26.22,96.1,118.87
2,26.22,96.8,122.71
2,26.22,98.9,127.69
2,26.22,96.8,119.71
2,26.22,70.0,98.88
2,26.22,152.1,192.07
2,26.22,95.4,98.65
2,26.22,100.3,133.81
2,26.22,96.8,100.05
2,26.21,70.0,90.9
2,26.21,98.9,119.09
2,26.21,96.8,119.71
2,26.21,161.9,180.78
2,26.21,101.0,126.75
2,26.21,96.1,125.0
2,26.21,95.4,124.13
2,26.21,151.4,169.65
2,26.21,114.3,141.91
2,26.21,166.1,175.35
2,26.21,96.1,100.35
2,26.21,97.5,101.75
2,26.21,99.6,123.07
2,26.21,125.5,142.63
2,26.21,98.9,132.11
2,26.21,95.4,121.03
2,26.21,96.1,115.35
2,26.21,96.1,99.35
2,26.21,96.8,122.71
2,26.21,101.7,104.2
2,26.21,104.5,125.75
1,26.2,70.0,96.19
2,26.2,167.5,175.75
2,26.2,96.8,120.05
1,26.2,73.5,75.0
1,26.2,96.8,115.05
2,26.2,70.0,97.13
1,26.2,114.3,149.34
2,26.2,165.4,211.56
2,26.2,70.0,98.88
2,26.2,117.8,134.93
2,26.2,103.1,152.7
1,26.2,125.9,159.45
1,26.2,116.8,131.18
1,26.2,95.4,114.65
1,26.2,96.1,120.4
1,26.2,70.0,97.09
2,26.2,95.4,109.65
1,26.2,112.2,117.95
1,26.2,70.0,99.19
2,26.2,102.4,103.9
1,26.2,94.7,118.7
1,26.2,54.5,62.94
2,26.2,95.4,113.65
1,26.2,96.8,120.05
1,26.2,95.4,112.9
1,26.2,95.4,115.03
2,26.2,70.0,102.92
1,26.2,59.5,67.94
1,26.2,108.7,165.92
1,26.2,96.1,127.54
1,26.2,79.5,85.9
1,26.2,138.8,156.49
1,26.2,0.0,0.0
2,26.2,43.6,70.17
2,26.2,95.4,104.65
2,26.2,95.4,119.23
1,26.2,101.0,134.34
1,26.2,59.5,67.94
1,26.2,48.5,56.94
2,26.19,94.7,120.19
2,26.19,125.0,158.75
2,26.19,158.4,164.65
2,26.19,116.4,161.88
2,26.19,162.0,204.44
2,26.19,95.4,110.9
2,26.19,94.7,104.89
2,26.19,96.8,101.05
2,26.19,96.8,114.05
2,26.19,96.1,109.79
2,26.19,96.1,136.2
2,26.19,98.9,130.09
2,26.18,94.7,103.14
2,26.18,94.7,103.45
2,26.18,97.5,110.75
2,26.18,95.4,121.03
2,26.18,150.0,173.07
2,26.18,96.1,118.87
2,26.18,96.8,120.06
2,26.18,99.6,118.85
2,26.18,138.8,196.29
2,26.18,97.5,114.69
2,26.18,102.4,131.63
2,26.18,96.1,121.87
2,26.17,70.0,105.23
2,26.17,96.8,136.42
2,26.17,96.1,128.4
2,26.17,121.3,133.99
2,26.17,70.0,89.03
2,26.17,70.0,98.88
2,26.17,70.0,96.23
2,26.17,70.0,74.0
2,26.17,96.1,120.07
2,26.17,95.4,126.36
2,26.17,140.9,178.63
2,26.17,114.7,153.96
2,26.17,70.0,82.69
2,26.17,96.1,137.08
2,26.17,95.4,129.36
2,26.17,99.6,131.25
2,26.17,159.1,183.35
2,26.17,96.1,118.87
2,26.16,96.1,118.87
2,26.16,95.4,122.88
2,26.16,100.3,105.3
2,26.16,95.4,108.65
2,26.16,70.0,107.42
2,26.16,70.0,88.8
2,26.16,70.0,90.55
2,26.16,70.0,98.88
2,26.16,97.5,108.69
2,26.16,98.9,117.15
2,26.16,104.5,117.25
2,26.15,95.4,119.58
2,26.15,95.4,118.03
2,26.15,94.7,98.95
2,26.15,96.1,127.55
2,26.15,117.8,127.99
2,26.15,94.7,117.19
2,26.15,112.2,146.87
2,26.15,70.0,99.23
2,26.15,102.4,112.59
2,26.15,70.0,93.69
2,26.15,94.0,115.8
2,26.15,94.7,118.39
2,26.15,95.4,116.59
2,26.15,70.0,95.94
2,26.15,94.7,108.85
2,26.15,94.7,118.74
2,26.15,118.5,154.08
2,26.15,96.1,120.07
2,26.15,95.4,109.09
2,26.15,117.5,158.26
2,26.15,97.5,122.1
2,26.15,96.1,120.07
2,26.14,150.7,158.95
2,26.14,94.7,100.45
2,26.14,70.0,95.88
2,26.14,95.4,130.56
2,26.14,70.0,99.23
2,26.14,120.6,133.29
2,26.14,70.0,98.88
2,26.14,122.7,159.12
2,26.14,96.8,119.71
2,26.14,97.5,121.75
2,26.14,95.4,129.8
2,26.13,94.7,97.95
2,26.13,114.7,172.37
2,26.13,70.0,98.88
2,26.13,98.2,132.72
2,26.13,96.1,120.42
2,26.12,70.0,98.88
2,26.12,133.9,187.18
2,26.12,96.1,131.97
2,26.12,157.7,185.39
2,26.12,113.6,126.85
2,26.12,143.0,168.19
2,26.12,96.1,121.87
2,26.12,159.1,173.35
2,26.11,98.2,124.39
2,26.11,98.2,141.05
2,26.11,98.2,122.59
2,26.11,95.4,108.51
2,26.11,95.4,98.65
2,26.11,94.7,97.95
2,26.11,94.7,96.3
2,26.11,99.6,102.85
2,26.11,171.7,218.69
2,26.11,70.0,94.69
2,26.11,97.5,120.55
2,26.11,97.5,126.75
2,26.11,70.0,90.75
2,26.11,98.2,121.74
2,26.11,98.2,121.39
2,26.11,97.5,125.5
2,26.11,139.5,169.2
2,26.11,97.5,105.94
2,26.11,109.4,124.59
2,26.11,98.9,125.23
1,26.1,160.5,164.75
1,26.1,98.2,119.65
2,26.1,94.0,116.35
1,26.1,61.5,63.0
1,26.1,165.4,172.65
1,26.1,70.0,99.24
1,26.1,94.7,127.09
1,26.1,131.8,141.99
1,26.1,53.5,55.0
2,26.1,70.0,103.67
1,26.1,38.5,40.0
1,26.1,70.0,82.69
2,26.1,70.0,80.19
2,26.1,96.1,106.29
2,26.1,94.0,117.55
1,26.1,0.0,7.94
1,26.1,157.94,158.94
1,26.1,94.0,116.7
2,26.1,94.7,118.74
1,26.1,70.0,87.69
1,26.1,94.7,113.95
1,26.1,54.5,62.94
2,26.1,101.0,129.75
2,26.1,96.8,120.06
2,26.1,96.1,100.35
1,26.1,110.1,152.79
1,26.1,73.5,81.94
2,26.09,167.5,222.75
2,26.09,94.7,115.45
2,26.09,87.0,115.68
2,26.09,105.2,118.64
2,26.09,94.7,118.74
2,26.09,96.8,130.17
2,26.09,96.8,127.75
2,26.09,100.3,113.99
2,26.08,111.5,124.94
2,26.08,70.0,87.69
2,26.08,94.7,120.19
2,26.08,100.3,112.99
2,26.07,133.9,158.97
2,26.07,94.7,101.45
2,26.07,99.6,112.29
2,26.07,133.2,160.14
2,26.07,164.0,168.25
2,26.07,100.3,126.91
2,26.07,117.1,134.79
2,26.07,96.8,120.91
2,26.07,95.4,119.23
2,26.07,96.8,117.99
2,26.07,126.2,135.45
2,26.06,94.7,123.25
2,26.06,96.1,112.29
2,26.06,95.4,119.23
2,26.06,166.1,170.35
2,26.06,70.0,80.94
2,26.06,97.5,114.63
2,26.06,103.1,120.85
2,26.06,70.0,80.75
2,26.06,110.8,120.99
2,26.06,98.9,122.23
2,26.05,146.5,177.75
2,26.05,119.9,156.96
2,26.05,70.0,90.96
2,26.05,132.5,164.1
2,26.05,70.0,88.8
2,26.05,97.5,102.75
2,26.05,136.7,157.56
2,26.05,98.9,123.43
2,26.05,94.0,107.25
2,26.05,94.7,126.72
2,26.05,97.5,100.75
2,26.04,101.0,126.0
2,26.04,70.0,81.94
2,26.04,97.5,113.37
2,26.04,96.1,120.42
2,26.03,95.4,121.03
2,26.03,95.4,119.58
2,26.03,99.6,129.37
2,26.03,95.4,119.23
2,26.03,95.4,137.69
2,26.03,117.8,156.24
2,26.03,94.7,110.45
2,26.03,96.1,101.35
2,26.03,104.5,120.35
2,26.03,95.4,109.61
2,26.02,100.3,110.49
2,26.02,95.4,118.03
2,26.02,70.0,90.94
2,26.02,101.7,135.12
2,26.02,98.9,116.03
2,26.02,95.4,105.59
2,26.02,129.7,170.52
2,26.01,94.7,117.19
2,26.01,96.1,121.87
2,26.01,101.7,110.14
2,26.01,136.7,155.95
2,26.01,94.0,114.19
2,26.01,94.7,113.95
2,26.01,96.1,100.35
2,26.01,96.8,106.99
2,26.01,136.7,173.59
2,26.01,94.7,107.95
2,26.0,70.0,80.94
1,26.0,94.7,108.95
1,26.0,70.0,102.39
2,26.0,94.7,123.25
1,26.0,94.7,118.7
2,26.0,108.7,118.89
1,26.0,136.0,140.0
2,26.0,96.8,100.05
1,26.0,96.1,119.2
2,26.0,140.0,149.79
2,26.0,98.2,118.95
1,26.0,94.7,117.55
2,26.0,95.4,141.91
2,26.0,132.0,176.8
1,26.0,94.0,113.25
2,26.0,94.7,98.95
2,26.0,94.7,104.89
2,26.0,70.0,104.88
1,26.0,94.7,118.75
1,26.0,94.7,108.95
2,26.0,94.7,118.39
1,26.0,71.5,73.0
1,26.0,95.4,118.4
1,26.0,55.5,57.0
1,26.0,94.0,119.7
1,26.0,82.0,107.94
2,25.99,94.7,118.39
2,25.99,70.0,90.69
2,25.99,70.0,102.92
2,25.99,96.8,100.05
2,25.99,153.5,205.08
2,25.99,96.8,100.05
2,25.99,70.0,87.69
2,25.99,94.0,103.25
2,25.99,98.2,122.59
2,25.98,94.0,98.25
2,25.98,95.0,102.75
2,25.98,98.2,124.39
2,25.98,70.0,90.94
2,25.98,70.0,86.69
2,25.98,95.4,115.03
2,25.98,101.0,136.43
2,25.97,94.7,107.95
2,25.97,98.2,121.74
2,25.97,70.0,104.88
2,25.97,70.0,85.75
2,25.97,99.6,126.42
2,25.97,138.8,178.18
2,25.97,70.0,71.5
2,25.97,96.8,105.05
2,25.97,96.1,110.35
2,25.96,70.0,103.98
2,25.96,97.5,115.63
2,25.96,98.2,111.59
2,25.96,70.0,93.08
2,25.96,70.0,90.19
2,25.96,121.0,140.38
2,25.96,98.2,103.95
2,25.96,96.1,114.23
2,25.96,97.5,120.55
2,25.96,94.7,123.25
2,25.96,94.0,122.37
2,25.96,100.3,123.91
2,25.96,121.7,122.7
2,25.96,94.0,116.35
2,25.96,157.7,173.45
2,25.95,98.2,124.39
2,25.95,124.8,145.1
2,25.95,98.2,104.45
2,25.95,95.4,111.34
2,25.95,110.0,111.0
2,25.95,96.8,115.06
2,25.95,95.4,119.23
2,25.95,94.0,108.25
2,25.95,96.8,121.26
2,25.95,96.8,122.71
2,25.95,99.6,112.29
2,25.94,98.9,100.4
2,25.94,95.4,124.66
2,25.94,130.0,189.33
2,25.94,94.7,118.39
2,25.94,101.0,111.19
2,25.94,150.0,163.75
2,25.94,96.8,108.05
2,25.94,95.4,113.53
2,25.94,161.2,199.99
2,25.94,98.2,122.59
2,25.93,70.0,99.63
2,25.93,94.0,119.7
2,25.93,102.4,106.65
2,25.93,94.0,111.25
2,25.93,70.0,95.88
2,25.93,70.0,99.23
2,25.93,94.0,104.75
2,25.93,114.3,124.49
2,25.93,95.4,149.01
2,25.92,95.4,98.65
2,25.92,118.9,134.65
2,25.92,102.4,129.43
2,25.92,94.0,115.8
2,25.91,163.3,166.55
2,25.91,70.0,80.19
2,25.91,95.4,135.05
2,25.91,70.0,97.69
2,25.91,145.8,150.05
2,25.91,97.5,123.9
2,25.91,100.3,139.05
2,25.91,93.3,104.49
2,25.91,94.7,118.39
2,25.91,98.2,121.39
2,25.91,98.9,122.23
2,25.9,70.0,90.69
1,25.9,162.6,176.85
1,25.9,98.2,113.58
1,25.9,94.7,117.55
2,25.9,94.7,115.89
1,25.9,60.5,62.0
1,25.9,94.0,114.6
2,25.9,103.1,114.04
1,25.9,140.9,176.09
1,25.9,95.4,119.55
2,25.9,164.0,197.75
1,25.9,70.0,166.69
1,25.9,73.5,87.14
1,25.9,70.5,85.88
1,25.9,94.0,134.58
1,25.9,94.0,116.7
2,25.9,114.3,125.49
1,25.9,95.4,101.65
1,25.9,136.0,141.47
1,25.9,94.7,118.75
1,25.9,94.7,117.55
1,25.9,79.5,94.88
1,25.9,120.0,148.07
2,25.9,70.0,98.88
1,25.9,94.0,117.9
2,25.9,94.0,115.75
1,25.9,138.0,145.75
2,25.89,94.0,113.25
2,25.89,70.0,100.5
2,25.89,112.2,126.64
2,25.89,97.5,110.19
2,25.89,95.4,109.15
2,25.89,139.5,147.75
2,25.89,115.0,149.88
2,25.89,105.2,116.39
2,25.89,94.0,107.69
2,25.88,94.7,108.95
2,25.88,98.9,109.09
2,25.88,99.6,123.07
2,25.88,104.5,128.95
2,25.88,94.0,113.25
2,25.88,98.9,132.11
2,25.88,96.8,107.99
2,25.88,70.0,97.13
2,25.88,94.7,118.74
2,25.88,178.7,227.22
2,25.88,143.0,176.35
2,25.87,93.3,118.51
2,25.87,96.8,121.26
2,25.87,114.3,149.04
2,25.87,99.6,132.6
2,25.87,94.7,117.19
2,25.87,94.0,117.9
2,25.87,96.8,121.26
2,25.87,96.8,135.18
2,25.87,94.7,113.79
2,25.87,96.8,111.99
2,25.87,70.0,90.9
2,25.87,95.4,122.88
2,25.87,70.0,95.94
2,25.86,95.4,105.59
2,25.86,96.1,110.39
2,25.86,70.0,99.23
2,25.86,94.7,118.39
2,25.86,119.2,122.45
2,25.86,94.7,133.85
2,25.86,94.0,114.19
2,25.86,95.4,99.65
2,25.86,95.4,113.65
2,25.86,96.1,111.48
2,25.86,94.0,117.55
2,25.86,129.0,131.5
2,25.85,94.0,119.35
2,25.85,70.0,90.55
2,25.85,70.0,80.19
2,25.85,96.8,114.6
2,25.85,96.1,108.79
2,25.85,179.4,230.16
2,25.85,98.9,120.0
2,25.85,94.0,117.55
2,25.84,70.0,86.69
2,25.84,95.4,126.59
2,25.84,121.0,169.07
2,25.84,94.0,117.9
2,25.84,94.0,116.7
2,25.84,93.3,121.5
2,25.84,99.6,110.79
2,25.84,94.0,138.7
2,25.84,70.0,99.23
2,25.84,124.1,160.8
2,25.84,96.1,119.22
2,25.83,70.0,98.88
2,25.83,98.2,124.39
2,25.83,101.0,124.75
2,25.83,70.0,99.23
2,25.83,93.3,97.3
2,25.83,93.3,97.55
2,25.83,94.0,117.55
2,25.83,96.1,104.35
2,25.83,96.1,113.23
2,25.83,94.7,135.05
2,25.83,114.0,142.75
2,25.83,138.8,176.46
2,25.83,93.3,116.71
2,25.83,99.6,120.85
2,25.82,96.8,120.91
2,25.82,96.1,111.85
2,25.82,95.4,97.9
2,25.82,97.5,120.55
2,25.82,175.2,238.23
2,25.82,94.0,112.99
2,25.81,96.8,119.71
2,25.81,103.1,141.61
2,25.81,70.0,104.88
2,25.81,99.6,103.85
2,25.81,171.7,209.59
2,25.81,94.0,112.99
2,25.81,96.8,100.05
2,25.81,118.5,160.55
2,25.81,99.6,119.79
2,25.81,95.4,119.23
2,25.81,220.0,308.13
2,25.81,94.7,118.74
2,25.81,70.0,106.97
2,25.81,95.4,99.65
2,25.81,99.6,125.52
2,25.81,140.2,204.73
1,25.8,159.1,162.35
1,25.8,94.0,119.7
1,25.8,78.5,80.0
1,25.8,96.1,123.0
1,25.8,70.0,82.69
1,25.8,119.6,162.67
1,25.8,96.8,100.05
1,25.8,93.3,117.06
1,25.8,96.8,106.99
1,25.8,93.3,117.05
1,25.8,94.7,120.55
1,25.8,59.5,61.0
2,25.8,100.3,108.55
1,25.8,138.8,171.65
2,25.8,95.4,119.23
1,25.8,95.4,98.65
1,25.8,94.7,117.5
1,25.8,94.7,174.64
1,25.8,61.5,63.0
2,25.8,93.3,126.43
1,25.8,57.5,59.0
1,25.8,70.0,96.69
2,25.8,96.8,103.55
1,25.8,57.5,65.94
1,25.8,127.6,140.29
1,25.8,70.0,82.69
2,25.8,94.7,118.39
2,25.8,95.4,98.65
1,25.8,99.6,112.29
1,25.8,57.5,59.0
1,25.8,94.7,99.95
1,25.8,70.0,73.25
1,25.8,96.8,120.05
2,25.8,94.7,126.72
1,25.8,94.0,120.65
1,25.8,70.0,82.69
1,25.8,128.3,163.85
1,25.8,94.0,117.9
1,25.8,36.5,38.0
1,25.8,96.1,112.24
1,25.8,96.1,135.83
1,25.8,94.7,118.7
2,25.8,101.0,144.76
2,25.79,94.0,104.19
2,25.79,166.8,189.12
2,25.79,95.4,114.65
2,25.79,70.0,104.88
2,25.79,92.6,111.85
2,25.79,96.8,155.49
2,25.79,103.1,116.35
2,25.79,94.7,105.89
2,25.79,70.0,92.69
2,25.79,96.1,130.29
2,25.78,70.0,87.69
2,25.78,94.0,119.35
2,25.78,96.1,120.07
2,25.78,115.0,120.0
2,25.78,94.7,117.19
2,25.77,94.0,112.99
2,25.77,94.0,117.55
2,25.77,94.7,118.39
2,25.77,96.1,100.35
2,25.77,225.0,296.58
2,25.77,96.1,110.35
2,25.77,98.2,112.45
2,25.77,96.1,99.35
2,25.77,70.0,99.69
2,25.76,96.8,115.38
2,25.76,94.7,112.83
2,25.76,96.1,99.35
2,25.76,96.1,110.35
2,25.76,94.0,116.35
2,25.76,103.1,106.35
2,25.76,70.0,100.69
2,25.75,70.0,97.13
2,25.75,105.9,119.84
2,25.75,94.0,117.55
2,25.75,94.0,128.49
2,25.75,70.0,82.69
2,25.75,93.3,117.06
2,25.75,96.1,119.22
2,25.75,94.7,114.89
2,25.74,95.4,118.03
2,25.74,94.0,116.7
2,25.74,93.3,121.5
2,25.74,95.4,99.65
